tweet,sentiment,polarity_score
RT  Same people saying Comey was fired because Trump is hiding something saw nothing sketchy about Hillary deleting 33k emails.…,neutral,0.0
"#Trump: #Clinton has caused ""so many deaths. And you, mr.Trump, have caused so many laughs ",positive,0.5
U.S. ELECTION WRAP: Trump Slams Polls as Clinton Eyes Transition  #politics,neutral,0.0
Feel the difference? No sane man would ever support that old lady #Trump #HillaryForPrison2016  #killary ,positive,0.1
RT  GOP says Clinton dividing Americans over voting rights  #Texas,neutral,0.0
"RT  For the 1st EVER I'm going to have to agree w/BHO, Russia is a big threat thanks his SOS Hillary AND uranium-1 deal. htt…",positive,0.1
#Election2016 We will win and achieve a landslide victory #HillaryForPrison2016 #TrumpForPresident,positive,0.8
RT  Asking  to hold your stash. #ThingsMoreTrustedThanHillary,neutral,0.0
RT  Soros Prepares For Trump War Russia banned Soros bc he uses his money to foment riots. PodestaEmails show Hillary was behol…,neutral,0.0
#ThingsMoreTrustedThanHillary umpires,neutral,0.0
RT  Bill Clinton Shoots Down Republicans: 'I Strongly Supported' Obamacare  ,positive,0.13888888888888884
RT  Exciting opportunity  to join   and   on Mon for kickoff #LGBTforHillary  call. Sign up htt…,positive,0.3
"U.S. State Dept Releases 7,000 Hillary Clinton E-Mails: Politico  #politics",neutral,0.0
Let's defeat the Media's propaganda!  Spread this pic! #TrumpPence16  #NeverHillary ,negative,-0.15625
Here you can see liberal fake accounts at work. How much Hillary pays them? ,negative,-0.15
"RT  WE KNEW IT! Watch this video, it proves Hillary IS a robot  via  HILLARY ROBOT MONK…",positive,0.3
Bill Clinton stumps for Hillary  #politics,neutral,0.0
RT  National debt will make Trump or Clinton a 'lame duck' -  #PolicticalNews #ConservativeNews,negative,-0.5
RT  #TrumpsFavoriteHeadline  AFTER HUGE LOSS TO CLINTON NBC OFFERS CELEBRITY APPRENTICE BACK TO TRUMP,positive,0.1666666666666667
RT  Congratulations Hillary Clinton you are the 1st candidate with the most faithless electors in 100+ yrs #ElectoralCollege #Hil…,positive,0.5
Have you ever seen Hillary's lawn signs?! ,neutral,0.0
RT  IT'S A FACT! --&gt; Hillary’s FOREIGN Government Donors Meddled in our Election By Donating to Clinton’s Foundation ,negative,-0.125
RT  POP QUIZ! Which one of these girls had their dress paid for by the Clinton Foundation?  ,neutral,0.0
Jennifer Lopez and Marc Anthony join up in #Miami for a #HillaryClinton concert ,neutral,0.0
NBA owner Mark Cuban willing to join Hillary Clinton on Democratic ticket  #sports,positive,0.25
RT  #ICelebrateTrumpWith joy for #Libertarian gains and a lack of #Hillary,positive,0.8
RT  Probe of Hillary Clinton's server could find more than just emails: A forensic examination of Hillar... ,positive,0.5
"RT  Trump fires back at Clinton over Muslim ban: ""Ask Hillary who blew up the plane last night""  ",neutral,0.0
RT  BREAKING : FORMER HAITIAN Senate President Drops CLINTON BOMBSHELL Exposing Unbelievable Corruption At Trump Event ,negative,-0.125
RT  #ThingsMoreTrustedThanHillary safe space,positive,0.5
RT  Imagine if Hillary'd won the electoral &amp; Trump the popular vote: Trump's dirt dumb bigot base would be burning down Americ…,negative,-0.1826388888888889
"RT  Chuck Todd Admits Media Ignored Stories, Avoided Criticism of Hillary Clinton in Election Coverage ",neutral,0.0
"#SanJose Hillary Clinton to Campaign in Vallejo, Sacramento on Sunday",neutral,0.0
#GiftIdeasForPoliticians a good camera for Hillary to take selfies in the woods,positive,0.7
PLEASE READ THIS. Hillary for prison 2k16. ,neutral,0.0
Clinton Spokesman Brian Fallon on Hillary’s Economic Message  #politics,positive,0.2
"RT  The entire premise of #Russiagate was that Putin somehow ""hated"" Hillary.  Why would he hate Hillary?  She sold control of…",negative,-0.5666666666666668
"Come on Trump, put Hilary in her place #HillaryForPrison2016 #MakeAmericaGreatAgain #TrumpForPresident",neutral,0.0
I cannot believe 42  think Hillary is trust worthy. Please pay attention to issues. Obama's Clinton lie that's bad  ,negative,-0.18333333333333326
What Trump And Clinton Must Do To Win The Debates  |  ,positive,0.8
RT  Chelsea Clinton: It doesn't make sense to me that people don't trust my mom  via ,neutral,0.0
RT  Who's looking into the Clinton Foundation? ,neutral,0.0
RT  These past days of Obama literally picking up Hillary's entire campaign and neglecting his responsibilities as Presiden…,negative,-0.125
"#politics Sen. Rand Paul unveils fake Hillary Clinton, Jeb Bush tape",negative,-0.5
RT  Tom Cotton NUKES Clinton Foundation: ‘Largest Money Laundering… Operation In The World’ [AUDIO] ,neutral,0.0
Mr and Mrs Clinton #MakeAMovieRude ,neutral,0.0
RT  HILLARY CAMPAIGN SPIN MACHINE: “Everyone’s Been Sick” - ,negative,-0.7142857142857143
RT  Says the guy who supports . offering blow jobs for Hillary votes and threatening to blow up the White House. Yeah…,neutral,0.0
"RT  New Hillary formula, nope! Changes her stripes when speaking to her labeled identity groups! Same old politician! Lies!…",positive,0.11268939393939392
Hillary Doesn’t Deserve Black Votes  #HillaryClinton #Elections2016 #BlackMattersUS #racism ,negative,-0.16666666666666666
"While supporting police in Chicago gets you ostracized, Obama and Hillary once honored a former KKK member and nothing happened  #Hypocrites ",positive,0.125
"RT  On #DAPL  Trump: silent Obama: silent Clinton: silent Warren: silent Est. Dems: silent GOP: silent  Bernie: ""this is comple…",neutral,0.0
Don't tell me bout #Hillary,neutral,0.0
RT  #HillaryChildrensBooks Are You My Baby Mama? ,neutral,0.0
RT  Hispanic's r MUCH smarter than Hillary gives them credit. Same goes 4 black Americans. ,positive,0.011111111111111118
"Take a look at how Hillary think of us, our issues &amp; Bernie. We hve absolutely NOTHING in common with such... ",negative,-0.033333333333333326
RT  Are you voting for Hillary? 👇 NO! They're going to stay home or vote for Trump! 👏 #MAGA #RedNationRising ,neutral,0.0
RT  Hillary Coup Attempting To Steal Presidency From Trump On December 19th Or January 6th - ,neutral,0.0
RT   YET #HillaryClinton #OBAMA = #ShariaLaw &amp; LOSS OF #FreeSpeech --&gt;  http…,neutral,0.0
GOP lawmaker: FBI gave immunity to top Clinton aide ,positive,0.5
RT  Here's more evidence that Team #Hillary was given heads ups by the New York Times... but the media isn't biased you gu…,positive,0.3181818181818182
Clinton: 'I don't respond' to Trump insults  #politics,neutral,0.0
Benghazi chairman: State Dept. blocking Clinton testimony  #politics,neutral,0.0
Most MI superdelegates back Clinton #DemnDebate,positive,0.25
RT  Man Who Leaked Clinton’s Medical Records Found Dead  via ,negative,-0.1
RT  I think we’re going to find out DOJ and FBI were ruined under the Obama admin and ruined to protect Mrs. Clinton. ,neutral,0.0
"RT  Jim is a WW2 vet and longtime  supporter. ""Volunteering is in my genes.""  #Hillary2016 ",neutral,0.0
"RT  Donna Shalala: Clinton Foundation President, Member of the Board of Gannett which owns USA TODAY!!  ",neutral,0.0
"RT  Let me get this straight: Clinton campaigning on a no-fly zone in Syria that would entail shooting down Russian planes, but Tru…",positive,0.014814814814814808
RT   FBI Director Comey fired!  Now it's time to indict:  Hillary Clinton Susan Rice Huma Abedin Loretta Lynch BHO Feins…,neutral,0.0
Second shot: Hillary Clinton running again for president  #money,neutral,0.0
RT   DOUBLE STANDARD! There's crusty crooked Hillary and then there's the rest of us deplorables! ,neutral,0.0
RT  Most Attendees Of Hillary Speech To College Students ‘In Their 50s Or 60s’  via ,positive,0.5
The Latest: Clinton camp says Sanders can't catch up  #politics,positive,0.5
RT  I had forgot Bill Clinton made a country record until I came across this old album cover. Still Dickin' Bimbos!  https…,positive,0.125
RT  #sethrich leaked the DNC emails. Not Russia.  Is it that hard to understand?  #ClintonBodyCount🎯 ,negative,-0.2916666666666667
"RT  No one has hurt the integrity of the FBI and himself more than James Comey himself, with the way he handled the Hillary Clint…",positive,0.5
"RT  He's setting the stage for a ""2nd amendment"" solution by his White Supremacist friends. He will not concede to Hillary…",neutral,0.0
RT  'Dilbert' creator Scott Adams says he was targeted by Clinton supporters for Trump endorsement  h…,neutral,0.0
RT  How can #ZombieHillary be ready for the 3 am phone call when she couldn't handle one at 11 pm? ,positive,0.2
RT  Where was our President over the weekend? Oh here he is...dinning with our enemies  #Trump  #Hillary  #Muslim ,neutral,0.0
RT  Under Intense Pressure to Silence  #HillaryClinton Proposed Drone Strike on Julian Assange #Wikileaks RT ht…,positive,0.2
#Politico #Politics How Clinton plans to bounce back in New Hampshire: Bernie Sanders might g...  #UniteBlue #Tcot,positive,0.06818181818181818
"RT  Clinton Seeks Pentagon, State Contracts for Chelsea’s Pal  #MAGA #TrumpPence16 #AmericaFirst #TrumpTra…",neutral,0.0
RT  #obamaswishlist  That the Clinton campaign would quit calling every 10 minutes.,neutral,0.0
RT  Scarborough: There are a Lot of Questions Hillary Can't and Won't Answer via #TruthRevolt ,neutral,0.0
RT  BREAKING:  Hillary Just Announced  She’s Leaving U.S. To Be  President –...  via  ,neutral,0.0
"RT  Mother of #Benghazi Victim: '#Hillary Is a Liar,' 'I Would Like To See Hillary In Stripes' #BadMonsterMovies  ",negative,-0.07500000000000001
RT    Obama now gone America will find many illegal issues he committed for he own benefit and Hillary's…,positive,0.19999999999999998
"#Hillary should be behind bars, not behind a microphone during #DemnDebate",negative,-0.1
Donald Trump opens new line of attack on Hillary Clinton: her marriage  ,positive,0.13636363636363635
Comey's testimony timeline w/Hillary Email Investigation appears to  contradict w/newly released documents.  Comey not a credible witness. ,negative,-0.2
"Brazil's president, Dilma Rousseff, was impeached after endless corruption. Here's what Hillary thinks of her. ",negative,-0.125
RT  Tim Kaine was the beginning of the end for Crooked Hillary !! What a grubby lil man ..... Won't be seeing him re-elect…,neutral,0.0
